name,pref,address,companies,lines,exclude
苅田,福岡県,京都郡苅田町神田町１丁目,JR九州,JR日豊本線(門司港～佐伯),福岡県
小波瀬西工大前,福岡県,京都郡苅田町新津,JR九州,JR日豊本線(門司港～佐伯),福岡県
行橋,福岡県,行橋市西宮市２丁目,JR九州・平成筑豊鉄道,JR日豊本線(門司港～佐伯)・田川線,福岡県
南行橋,福岡県,行橋市泉中央２丁目,JR九州,JR日豊本線(門司港～佐伯),福岡県
新田原,福岡県,行橋市大字道場寺,JR九州,JR日豊本線(門司港～佐伯),福岡県
築城,福岡県,築上郡築上町東築城,JR九州,JR日豊本線(門司港～佐伯),福岡県
椎田,福岡県,築上郡築上町椎田,JR九州,JR日豊本線(門司港～佐伯),福岡県
豊前松江,福岡県,豊前市大字松江,JR九州,JR日豊本線(門司港～佐伯),福岡県
宇島,福岡県,豊前市大字八屋,JR九州,JR日豊本線(門司港～佐伯),福岡県
三毛門,福岡県,豊前市大字三毛門,JR九州,JR日豊本線(門司港～佐伯),福岡県
吉富,福岡県,築上郡吉富町大字広津,JR九州,JR日豊本線(門司港～佐伯),京都府|福岡県
中津,大分県,中津市大字島田,JR九州,JR日豊本線(門司港～佐伯),大分県|大阪府
東中津,大分県,中津市大字是則,JR九州,JR日豊本線(門司港～佐伯),大分県
今津,大分県,中津市大字今津,JR九州,JR日豊本線(門司港～佐伯),兵庫県|大分県
天津,大分県,宇佐市大字下敷田,JR九州,JR日豊本線(門司港～佐伯),大分県
豊前善光寺,大分県,宇佐市大字東高家,JR九州,JR日豊本線(門司港～佐伯),大分県
柳ケ浦,大分県,大分県宇佐市大字江須賀,JR九州,JR日豊本線(門司港～佐伯),大分県
豊前長洲,大分県,宇佐市大字長洲,JR九州,JR日豊本線(門司港～佐伯),大分県
宇佐,大分県,宇佐市大字岩崎,JR九州,JR日豊本線(門司港～佐伯),大分県
西屋敷,大分県,宇佐市大字西屋敷,JR九州,JR日豊本線(門司港～佐伯),大分県
立石,大分県,杵築市山香町立石,JR九州,JR日豊本線(門司港～佐伯),大分県
中山香,大分県,杵築市山香町野原,JR九州,JR日豊本線(門司港～佐伯),大分県
杵築,大分県,杵築市大字八坂野添,JR九州,JR日豊本線(門司港～佐伯),大分県
大神,大分県,速見郡日出町大字大神,JR九州,JR日豊本線(門司港～佐伯),大分県
日出,大分県,速見郡日出町川崎字則次,JR九州,JR日豊本線(門司港～佐伯),大分県
暘谷,大分県,速見郡日出町大字川崎字佐尾,JR九州,JR日豊本線(門司港～佐伯),大分県
豊後豊岡,大分県,速見郡日出町大字豊岡,JR九州,JR日豊本線(門司港～佐伯),大分県
亀川,大分県,別府市亀川浜田町,JR九州,JR日豊本線(門司港～佐伯),大分県
別府大学,大分県,別府市上人ケ浜町,JR九州,JR日豊本線(門司港～佐伯),大分県
別府,大分県,別府市駅前町,JR九州,JR日豊本線(門司港～佐伯),兵庫県|大分県|福岡県
東別府,大分県,別府市大字浜脇,JR九州,JR日豊本線(門司港～佐伯),大分県
西大分,大分県,大分市大字生石,JR九州,JR日豊本線(門司港～佐伯),大分県
牧,大分県,大分市大字牧,JR九州,JR日豊本線(門司港～佐伯),京都府|大分県
高城,大分県,大分市高城新町,JR九州,JR日豊本線(門司港～佐伯),大分県
鶴崎,大分県,大分市大字鶴崎,JR九州,JR日豊本線(門司港～佐伯),大分県
大在,大分県,大分市大字政所,JR九州,JR日豊本線(門司港～佐伯),大分県
坂ノ市,大分県,大分市大字坂ノ市,JR九州,JR日豊本線(門司港～佐伯),大分県
幸崎,大分県,大分市本神崎,JR九州,JR日豊本線(門司港～佐伯),大分県
佐志生,大分県,臼杵市大字佐志生,JR九州,JR日豊本線(門司港～佐伯),大分県
下ノ江,大分県,臼杵市大字田井,JR九州,JR日豊本線(門司港～佐伯),大分県
熊崎,大分県,臼杵市大字井村,JR九州,JR日豊本線(門司港～佐伯),大分県
上臼杵,大分県,臼杵市大字福良,JR九州,JR日豊本線(門司港～佐伯),大分県
臼杵,大分県,臼杵市大字海添,JR九州,JR日豊本線(門司港～佐伯),大分県
津久見,大分県,津久見市中央町,JR九州,JR日豊本線(門司港～佐伯),大分県
日代,大分県,津久見市大字網代,JR九州,JR日豊本線(門司港～佐伯),大分県
浅海井,大分県,佐伯市上浦大字浅海井浦,JR九州,JR日豊本線(門司港～佐伯),大分県
狩生,大分県,佐伯市大字狩生,JR九州,JR日豊本線(門司港～佐伯),大分県
海崎,大分県,佐伯市大字海崎,JR九州,JR日豊本線(門司港～佐伯),大分県
佐伯,大分県,佐伯市駅前２丁目,JR九州,JR日豊本線(門司港～佐伯)・JR日豊本線(佐伯～鹿児島中央),大分県
上岡,大分県,佐伯市上岡区上岡,JR九州,JR日豊本線(佐伯～鹿児島中央),大分県
直見,大分県,佐伯市直川大字下直見,JR九州,JR日豊本線(佐伯～鹿児島中央),大分県
直川,大分県,佐伯市直川大字上直見,JR九州,JR日豊本線(佐伯～鹿児島中央),大分県
重岡,大分県,佐伯市宇目大字大平,JR九州,JR日豊本線(佐伯～鹿児島中央),大分県
宗太郎,大分県,佐伯市宇目大字重岡,JR九州,JR日豊本線(佐伯～鹿児島中央),大分県
市棚,宮崎県,延岡市北川町川内名,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
北川,宮崎県,延岡市北川町川内名,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
日向長井,宮崎県,延岡市北川町長井,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
北延岡,宮崎県,延岡市差木野町,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
延岡,宮崎県,延岡市幸町３丁目,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
南延岡,宮崎県,延岡市構口町１丁目,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
旭ケ丘,宮崎県,宮崎県延岡市旭ヶ丘6丁目,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
土々呂,宮崎県,延岡市土々呂町５丁目,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
門川,宮崎県,東臼杵郡門川町大字東栄町２丁目,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
日向市,宮崎県,日向市上町１丁目,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
財光寺,宮崎県,日向市大字財光寺字沖ノ下,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
南日向,宮崎県,日向市大字平岩,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
美々津,宮崎県,日向市美々津町,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
東都農,宮崎県,児湯郡都農町大字川北,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
都農,宮崎県,児湯郡都農町大字川北,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
川南,宮崎県,児湯郡川南町大字平田,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
高鍋,宮崎県,児湯郡高鍋町大字蚊口浦,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
日向新富,宮崎県,児湯郡新富町大字三納代,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
佐土原,宮崎県,宮崎市佐土原町下田島,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
日向住吉,宮崎県,宮崎市大字島之内,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
蓮ケ池,宮崎県,宮崎県宮崎市村角町,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
宮崎神宮,宮崎県,宮崎市神宮３,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
南宮崎,宮崎県,宮崎市東大淀２丁目,JR九州,JR日豊本線(佐伯～鹿児島中央)・JR宮崎空港線・JR日南線,宮崎県
加納,宮崎県,宮崎県宮崎市清武町加納乙4-3,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県|岐阜県
清武,宮崎県,宮崎県宮崎市清武町船引484,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
日向沓掛,宮崎県,宮崎県宮崎市清武町今泉3512,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
田野,宮崎県,宮崎市田野町甲,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県|高知県
青井岳,宮崎県,都城市山之口町山之口（その他）,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
山之口,宮崎県,都城市山之口町花木,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
餅原,宮崎県,北諸県郡三股町大字餅原,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
三股,宮崎県,北諸県郡三股町大字樺山,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
都城,宮崎県,都城市栄町,JR九州,JR日豊本線(佐伯～鹿児島中央)・えびの高原線,宮崎県
西都城,宮崎県,都城市松元町,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
五十市,宮崎県,都城市久保原町,JR九州,JR日豊本線(佐伯～鹿児島中央),宮崎県
財部,鹿児島県,曽於市財部町北俣,JR九州,JR日豊本線(佐伯～鹿児島中央),鹿児島県
北俣,鹿児島県,曽於市財部町北俣,JR九州,JR日豊本線(佐伯～鹿児島中央),鹿児島県
大隅大川原,鹿児島県,曽於市財部町下財部,JR九州,JR日豊本線(佐伯～鹿児島中央),鹿児島県
北永野田,鹿児島県,霧島市霧島永水,JR九州,JR日豊本線(佐伯～鹿児島中央),鹿児島県
霧島神宮,鹿児島県,霧島市霧島大窪,JR九州,JR日豊本線(佐伯～鹿児島中央),鹿児島県
国分,鹿児島県,霧島市国分府中,JR九州,JR日豊本線(佐伯～鹿児島中央),香川県|鹿児島県
隼人,鹿児島県,霧島市隼人町見次,JR九州,JR日豊本線(佐伯～鹿児島中央)・JR肥薩線(吉松～隼人),鹿児島県
加治木,鹿児島県,鹿児島県姶良市加治木町反土903,JR九州,JR日豊本線(佐伯～鹿児島中央),鹿児島県
錦江,鹿児島県,鹿児島県姶良市加治木町新生町83,JR九州,JR日豊本線(佐伯～鹿児島中央),鹿児島県
帖佐,鹿児島県,鹿児島県姶良市東餅田2575,JR九州,JR日豊本線(佐伯～鹿児島中央),鹿児島県
姶良,鹿児島県,鹿児島県姶良市西餅田3546-1,JR九州,JR日豊本線(佐伯～鹿児島中央),鹿児島県
重富,鹿児島県,鹿児島県姶良市脇元3001,JR九州,JR日豊本線(佐伯～鹿児島中央),鹿児島県
竜ケ水,鹿児島県,鹿児島県鹿児島市吉野町10252,JR九州,JR日豊本線(佐伯～鹿児島中央),鹿児島県
桂川,福岡県,嘉穂郡桂川町大字豆田,JR九州,福北ゆたか線・福北ゆたか線(折尾～桂川)・原田線,京都府|福岡県
筑前大分,福岡県,飯塚市大分,JR九州,福北ゆたか線,福岡県
九郎原,福岡県,飯塚市内住,JR九州,福北ゆたか線,福岡県
城戸南蔵院前,福岡県,糟屋郡篠栗町大字篠栗,JR九州,福北ゆたか線,福岡県
筑前山手,福岡県,糟屋郡篠栗町大字篠栗,JR九州,福北ゆたか線,福岡県
篠栗,福岡県,糟屋郡篠栗町大字篠栗,JR九州,福北ゆたか線,福岡県
門松,福岡県,糟屋郡粕屋町大隈,JR九州,福北ゆたか線,福岡県
長者原,福岡県,糟屋郡粕屋町仲原,JR九州,福北ゆたか線・JR香椎線(香椎～宇美),福岡県
原町,福岡県,糟屋郡粕屋町大字原町,JR九州,福北ゆたか線,福岡県
柚須,福岡県,糟屋郡粕屋町柚須,JR九州,福北ゆたか線,福岡県
姪浜,福岡県,福岡市西区姪の浜４丁目,JR九州・福岡市交通局,JR筑肥線(姪浜～西唐津)・福岡市営地下鉄空港線,福岡県
下山門,福岡県,福岡市西区大字下山門４丁目,JR九州,JR筑肥線(姪浜～西唐津),福岡県
今宿,福岡県,福岡市西区今宿駅前１丁目,JR九州,JR筑肥線(姪浜～西唐津),福岡県
九大学研都市,福岡県,福岡市西区徳永,JR九州,JR筑肥線(姪浜～西唐津),福岡県
周船寺,福岡県,福岡市西区大字周船寺１丁目,JR九州,JR筑肥線(姪浜～西唐津),福岡県
波多江,福岡県,福岡県糸島市波多江駅北四丁目3-13,JR九州,JR筑肥線(姪浜～西唐津),福岡県
糸島高校前,福岡県,糸島市浦志一丁目,JR九州,JR筑肥線(姪浜～西唐津),福岡県
筑前前原,福岡県,福岡県糸島市前原中央一丁目1-15,JR九州,JR筑肥線(姪浜～西唐津),福岡県
美咲が丘,福岡県,福岡県糸島市荻浦482-10,JR九州,JR筑肥線(姪浜～西唐津),福岡県
加布里,福岡県,福岡県糸島市神在505-16,JR九州,JR筑肥線(姪浜～西唐津),福岡県
一貴山,福岡県,福岡県糸島市二丈田中130-3,JR九州,JR筑肥線(姪浜～西唐津),福岡県
筑前深江,福岡県,福岡県糸島市二丈深江1055,JR九州,JR筑肥線(姪浜～西唐津),福岡県
大入,福岡県,福岡県糸島市二丈福井,JR九州,JR筑肥線(姪浜～西唐津),福岡県
福吉,福岡県,福岡県糸島市二丈吉井4086-2,JR九州,JR筑肥線(姪浜～西唐津),福岡県
鹿家,福岡県,福岡県糸島市二丈鹿家1799,JR九州,JR筑肥線(姪浜～西唐津),福岡県
浜崎,佐賀県,唐津市浜玉町浜崎,JR九州,JR筑肥線(姪浜～西唐津),佐賀県
虹ノ松原,佐賀県,唐津市鏡虹町,JR九州,JR筑肥線(姪浜～西唐津),佐賀県
東唐津,佐賀県,唐津市松南町,JR九州,JR筑肥線(姪浜～西唐津),佐賀県
和多田,佐賀県,唐津市和多田,JR九州,JR筑肥線(姪浜～西唐津),佐賀県
唐津,佐賀県,唐津市新興町西新興町,JR九州,JR筑肥線(姪浜～西唐津)・JR筑肥線(西唐津～伊万里)・JR唐津線,佐賀県
西唐津,佐賀県,唐津市二タ子２丁目,JR九州,JR筑肥線(姪浜～西唐津)・JR筑肥線(西唐津～伊万里)・JR唐津線,佐賀県
若松,福岡県,北九州市若松区白山１丁目,JR九州,若松線,福岡県
藤ノ木,福岡県,北九州市若松区赤島町,JR九州,若松線,福岡県
奥洞海,福岡県,北九州市若松区赤岩町９-１,JR九州,若松線,福岡県
二島,福岡県,北九州市若松区大字二島,JR九州,若松線,福岡県
本城,福岡県,北九州市八幡西区力丸町２５番１４号,JR九州,若松線,福岡県
東水巻,福岡県,遠賀郡水巻町吉田,JR九州,福北ゆたか線(折尾～桂川),福岡県
中間,福岡県,中間市大字中間,JR九州,福北ゆたか線(折尾～桂川),福岡県
筑前垣生,福岡県,中間市大字垣生,JR九州,福北ゆたか線(折尾～桂川),福岡県
鞍手,福岡県,鞍手郡鞍手町小牧,JR九州,福北ゆたか線(折尾～桂川),福岡県
筑前植木,福岡県,直方市植木字平牟田,JR九州,福北ゆたか線(折尾～桂川),福岡県
新入,福岡県,直方市新入,JR九州,福北ゆたか線(折尾～桂川),福岡県
直方,福岡県,直方市大字山部,JR九州・平成筑豊鉄道,福北ゆたか線(折尾～桂川)・伊田線,福岡県
勝野,福岡県,鞍手郡小竹町赤地字兵丹,JR九州,福北ゆたか線(折尾～桂川),福岡県
小竹,福岡県,鞍手郡小竹町大字勝野,JR九州,福北ゆたか線(折尾～桂川),福岡県
鯰田,福岡県,飯塚市鯰田本町,JR九州,福北ゆたか線(折尾～桂川),福岡県
浦田,福岡県,飯塚市鯰田,JR九州,福北ゆたか線(折尾～桂川),岡山県|福岡県
新飯塚,福岡県,飯塚市大字立岩,JR九州,福北ゆたか線(折尾～桂川)・JR後藤寺線,福岡県
飯塚,福岡県,飯塚市菰田西１丁目,JR九州,福北ゆたか線(折尾～桂川),福岡県
天道,福岡県,飯塚市天道,JR九州,福北ゆたか線(折尾～桂川),福岡県
上穂波,福岡県,飯塚市阿恵,JR九州,原田線,福岡県
筑前内野,福岡県,飯塚市内野,JR九州,原田線,福岡県
筑前山家,福岡県,筑紫野市大字山家,JR九州,原田線,福岡県
